,Month,Scheduled Operator,Country to/from,Passengers In,Freight In,Mail In,Passengers Out,Freight Out,Mail Out,Year,Continentes,month_idx
11597,2018-02-01,Jetstar Asia,Singapore,7905.0,4.931,0.0,7067.0,0.811,0.0,2018,Asia,2
11598,2018-02-01,Korean Air,"Korea, Republic of",15397.0,220.657,100.221,13868.0,228.835,4.048,2018,Asia,2
11599,2018-02-01,LATAM Airlines,Chile,5142.0,174.651,0.0,4854.0,223.213,6.083,2018,América do Sul,2
11600,2018-02-01,LATAM Airlines,New Zealand,3648.0,47.452,0.0,3697.0,181.555,0.0,2018,Oceania,2
11601,2018-02-01,Malaysia Airlines,Malaysia,39123.0,1337.934,100.734,30642.0,887.535,2.392,2018,Asia,2
11602,2018-02-01,Malindo Air,Indonesia,1431.0,0.0,0.0,993.0,0.0,0.0,2018,Asia,2
11603,2018-02-01,Malindo Air,Malaysia,7595.0,2.4,0.0,5217.0,0.0,0.0,2018,Asia,2
11604,2018-02-01,Nauru Airlines,Nauru,925.0,1.204,0.09,480.0,40.66,1.446,2018,Oceania,2
11605,2018-02-01,Pacific Air Express,Papua New Guinea,0.0,1.838,0.0,0.0,18.13,0.0,2018,Oceania,2
11606,2018-02-01,Pacific Air Express,Solomon Islands,0.0,0.0,0.0,0.0,15.386,0.0,2018,Oceania,2
11607,2018-02-01,Philippine Airlines,Philippines,13434.0,175.047,0.0,10288.0,316.349,0.0,2018,Asia,2
11608,2018-02-01,Polar Air Cargo,China,0.0,0.0,0.0,0.0,144.131,0.0,2018,Asia,2
11609,2018-02-01,Polar Air Cargo,Japan,0.0,329.83,0.0,0.0,22.974,0.0,2018,Asia,2
11610,2018-02-01,Polar Air Cargo,"Korea, Republic of",0.0,0.0,0.0,0.0,19.622,0.0,2018,Asia,2
11611,2018-02-01,Polar Air Cargo,Taiwan,0.0,0.0,0.0,0.0,13.673,0.0,2018,Asia,2
11612,2018-02-01,Polar Air Cargo,USA,0.0,334.815,0.0,0.0,0.0,0.0,2018,América do Norte,2
11613,2018-02-01,Qantas Airways,Chile,5297.0,35.426,0.0,5196.0,3.33,1.954,2018,América do Sul,2
11614,2018-02-01,Qantas Airways,China,12847.0,272.349,20.5,11368.0,315.918,33.658,2018,Asia,2
11615,2018-02-01,Qantas Airways,Hong Kong,31984.0,705.544,36.58,26805.0,771.407,27.491,2018,Asia,2
11616,2018-02-01,Qantas Airways,Indonesia,6497.0,141.864,1.185,5232.0,176.811,1.103,2018,Asia,2
11617,2018-02-01,Qantas Airways,Japan,27681.0,390.471,32.632,25660.0,148.482,45.806,2018,Asia,2
11618,2018-02-01,Qantas Airways,Macau,0.0,6.536,0.0,0.0,5.287,0.0,2018,Asia,2
11619,2018-02-01,Qantas Airways,New Caledonia,1674.0,1.95,0.149,2039.0,1.748,1.788,2018,Oceania,2
11620,2018-02-01,Qantas Airways,New Zealand,55643.0,836.483,0.0,56636.0,974.754,142.487,2018,Oceania,2
11621,2018-02-01,Qantas Airways,Papua New Guinea,2813.0,0.067,0.0,2444.0,5.191,2.99,2018,Oceania,2
11622,2018-02-01,Qantas Airways,Philippines,4241.0,61.521,5.079,3936.0,37.917,1.653,2018,Asia,2
11623,2018-02-01,Qantas Airways,Singapore,34488.0,801.043,26.312,30047.0,891.663,49.856,2018,Asia,2
11624,2018-02-01,Qantas Airways,South Africa,5844.0,150.827,2.195,5313.0,29.072,4.832,2018,África,2
11625,2018-02-01,Qantas Airways,Taiwan,0.0,0.0,0.0,0.0,96.455,0.0,2018,Asia,2
11626,2018-02-01,Qantas Airways,Thailand,6136.0,164.553,15.502,5676.0,120.529,9.915,2018,Asia,2
11627,2018-02-01,Qantas Airways,United Kingdom,9894.0,425.335,36.294,9715.0,58.239,112.414,2018,Europa,2
11628,2018-02-01,Qantas Airways,United Arab Emirates,7699.0,3.12,0.0,6448.0,302.893,11.516,2018,Asia,2
11629,2018-02-01,Qantas Airways,USA,53156.0,1290.465,101.503,42829.0,262.55,146.689,2018,América do Norte,2
11630,2018-02-01,Qatar Airways,Qatar,40257.0,1201.823,26.873,36341.0,2217.354,0.029,2018,Asia,2
11631,2018-02-01,Royal Brunei Airlines,Brunei,6544.0,245.29,2.102,4450.0,400.974,0.0,2018,Asia,2
11632,2018-02-01,Scoot Tigerair,Singapore,30429.0,379.233,0.0,24694.0,495.72,0.0,2018,Asia,2
11633,2018-02-01,Sichuan Airlines,China,4928.0,102.876,0.0,4592.0,74.733,0.0,2018,Asia,2
11634,2018-02-01,Silk Air,Singapore,4541.0,26.568,0.0,3653.0,7.408,0.0,2018,Asia,2
11635,2018-02-01,Singapore Airlines,New Zealand,1313.0,190.596,0.0,1244.0,464.66,0.0,2018,Oceania,2
11636,2018-02-01,Singapore Airlines,Singapore,133149.0,5939.737,285.859,107624.0,6623.151,0.0,2018,Asia,2
11637,2018-02-01,Solomon Airlines,Solomon Islands,1174.0,3.652,0.0,946.0,18.988,0.0,2018,Oceania,2
11638,2018-02-01,South African Airways,South Africa,4140.0,89.66,0.0,4291.0,299.685,0.0,2018,África,2
11639,2018-02-01,SriLankan Airlines,Sri Lanka,7010.0,184.491,2.502,4866.0,353.135,0.004,2018,Asia,2
11640,2018-02-01,Tasman Cargo Airlines,New Zealand,0.0,357.684,0.0,0.0,402.254,0.0,2018,Oceania,2
11641,2018-02-01,Thai Airways International,Thailand,43075.0,1253.077,45.897,36337.0,1671.24,3.311,2018,Asia,2
11642,2018-02-01,Tianjin Airlines,China,4367.0,35.329,0.0,4257.0,56.238,0.0,2018,Asia,2
11643,2018-02-01,United Airlines,USA,21021.0,466.675,73.997,19272.0,832.305,0.491,2018,América do Norte,2
11644,2018-02-01,United Parcel Service,China,0.0,0.0,0.0,0.0,68.97,0.0,2018,Asia,2
11645,2018-02-01,United Parcel Service,"Korea, Republic of",0.0,0.0,0.0,0.0,33.801,0.0,2018,Asia,2
11646,2018-02-01,United Parcel Service,Singapore,0.0,0.0,0.0,0.0,284.828,0.0,2018,Asia,2
11647,2018-02-01,United Parcel Service,Taiwan,0.0,0.0,0.0,0.0,0.555,0.0,2018,Asia,2
11648,2018-02-01,United Parcel Service,USA,0.0,1570.26,0.0,0.0,0.0,0.0,2018,América do Norte,2
11649,2018-02-01,Vietnam Airlines,Vietnam,16450.0,833.718,0.0,16044.0,374.545,0.0,2018,Asia,2
11650,2018-02-01,Virgin Australia,Fiji,7486.0,19.395,0.0,7795.0,36.656,0.0,2018,Oceania,2
11651,2018-02-01,Virgin Australia,Hong Kong,6699.0,161.936,0.0,5304.0,327.535,0.0,2018,Asia,2
11652,2018-02-01,Virgin Australia,Indonesia,9604.0,36.831,0.0,10359.0,0.0,0.0,2018,Asia,2
11653,2018-02-01,Virgin Australia,New Zealand,47202.0,55.498,0.0,47699.0,37.218,0.0,2018,Oceania,2
11654,2018-02-01,Virgin Australia,Papua New Guinea,1241.0,0.0,0.0,1242.0,13.064,0.0,2018,Oceania,2
11655,2018-02-01,Virgin Australia,Solomon Islands,504.0,0.0,0.0,516.0,8.934,0.0,2018,Oceania,2
11656,2018-02-01,Virgin Australia,Tonga,833.0,0.6,0.0,573.0,0.199,0.0,2018,Oceania,2
11657,2018-02-01,Virgin Australia,USA,14342.0,429.366,0.0,11974.0,667.201,0.0,2018,América do Norte,2
11658,2018-02-01,Virgin Australia,Vanuatu,1359.0,1.39,0.0,1316.0,15.862,0.0,2018,Oceania,2
11659,2018-02-01,Virgin Australia,Samoa,957.0,0.0,0.0,834.0,0.647,0.0,2018,Oceania,2
11660,2018-02-01,Xiamen Airlines,China,9880.0,230.289,12.798,8843.0,251.689,0.0,2018,Asia,2
11661,2018-03-01,Air Caledonie International,New Caledonia,4179.0,4.184,0.385,4971.0,98.805,6.746,2018,Oceania,3
11662,2018-03-01,Air Canada,Canada,14026.0,336.101,13.088,14595.0,207.534,21.74,2018,América do Norte,3
11663,2018-03-01,Air China,China,22179.0,594.755,36.56,22099.0,1021.679,0.0,2018,Asia,3
11664,2018-03-01,Air India,India,7574.0,161.396,28.74,6824.0,177.262,0.0,2018,Asia,3
11665,2018-03-01,Air Mauritius,Mauritius,1831.0,38.961,0.246,2016.0,47.567,0.0,2018,África,3
11666,2018-03-01,Air New Zealand,Cook Islands,939.0,0.025,0.048,1281.0,7.32,0.0,2018,Oceania,3
11667,2018-03-01,Air New Zealand,New Zealand,125549.0,3009.961,82.744,116648.0,2440.11,0.99,2018,Oceania,3
11668,2018-03-01,Air Niugini,Papua New Guinea,7556.0,30.262,0.0,6794.0,238.003,0.0,2018,Oceania,3
11669,2018-03-01,Air Vanuatu,Vanuatu,3208.0,5.485,2.689,3555.0,30.208,3.251,2018,Oceania,3
11670,2018-03-01,AirAsia X,Malaysia,47615.0,926.791,0.0,44940.0,898.48,0.0,2018,Asia,3
11671,2018-03-01,AirAsia X,New Zealand,4366.0,48.7,0.0,4791.0,110.534,0.0,2018,Oceania,3
11672,2018-03-01,All Nippon Airways,Japan,5924.0,258.88,2.878,6707.0,564.142,0.0,2018,Asia,3
11673,2018-03-01,American Airlines,USA,7301.0,11.252,26.652,8282.0,175.123,0.0,2018,América do Norte,3
11674,2018-03-01,Asiana Airlines,"Korea, Republic of",7124.0,221.973,42.164,6829.0,139.728,0.0,2018,Asia,3
11675,2018-03-01,Batik Air Indonesia,Indonesia,2540.0,0.0,0.0,3328.0,0.0,0.0,2018,Asia,3
11676,2018-03-01,Beijing Capital Airlines,China,3850.0,232.774,0.0,4368.0,258.891,0.0,2018,Asia,3
11677,2018-03-01,British Airways,Singapore,2439.0,2.532,0.0,2718.0,228.651,0.075,2018,Asia,3
11678,2018-03-01,British Airways,United Kingdom,4357.0,387.63,10.537,5055.0,74.61,0.221,2018,Europa,3
11679,2018-03-01,Cathay Pacific Airways,Hong Kong,75644.0,3101.015,10.545,81009.0,3175.117,1.741,2018,Asia,3
11680,2018-03-01,Cebu Pacific Air,Philippines,8108.0,230.811,0.0,6422.0,191.734,0.0,2018,Asia,3
11681,2018-03-01,China Airlines,New Zealand,4105.0,114.174,0.0,3822.0,69.16,0.0,2018,Oceania,3
11682,2018-03-01,China Airlines,Taiwan,13394.0,411.898,48.483,17202.0,754.919,2.223,2018,Asia,3
11683,2018-03-01,China Eastern Airlines,China,33745.0,859.117,40.078,30890.0,1347.741,0.0,2018,Asia,3
11684,2018-03-01,China Southern Airlines,China,50386.0,1385.85,118.142,50804.0,1777.71,30.978,2018,Asia,3
11685,2018-03-01,Delta Air Lines,USA,7148.0,266.86,20.271,7586.0,258.452,0.0,2018,América do Norte,3
11686,2018-03-01,Emirates,Hong Kong,0.0,0.0,0.0,0.0,129.322,0.0,2018,Asia,3
11687,2018-03-01,Emirates,New Zealand,26681.0,650.339,1.081,26111.0,206.028,15.877,2018,Oceania,3
11688,2018-03-01,Emirates,Singapore,10719.0,38.315,1.008,8964.0,40.361,0.0,2018,Asia,3
11689,2018-03-01,Emirates,Thailand,6486.0,0.0,0.0,6129.0,2.22,0.0,2018,Asia,3
11690,2018-03-01,Emirates,United Arab Emirates,83138.0,3279.347,120.91,95994.0,3562.258,44.95,2018,Asia,3
11691,2018-03-01,Etihad Airways,United Arab Emirates,41871.0,1295.386,22.623,51400.0,1885.918,10.731,2018,Asia,3
11692,2018-03-01,Eva Air,Taiwan,3840.0,125.764,2.854,3947.0,98.344,0.0,2018,Asia,3
11693,2018-03-01,Federal Express Corporation,China,0.0,0.0,0.0,0.0,1267.326,0.0,2018,Asia,3
11694,2018-03-01,Federal Express Corporation,USA,0.0,1164.613,0.0,0.0,0.0,0.0,2018,América do Norte,3
11695,2018-03-01,Fiji Airways,Fiji,17305.0,294.333,0.126,19106.0,261.814,9.368,2018,Oceania,3
11696,2018-03-01,Garuda Indonesia,Indonesia,21686.0,698.287,156.556,25490.0,845.48,0.046,2018,Asia,3
11697,2018-03-01,Hainan Airlines,China,9966.0,364.18,0.0,9488.0,396.049,0.0,2018,Asia,3
11698,2018-03-01,Hawaiian Airlines,USA,8217.0,175.42,0.0,9992.0,194.639,0.0,2018,América do Norte,3
11699,2018-03-01,Hong Kong Airlines,Hong Kong,2643.0,220.882,0.0,2971.0,44.175,0.0,2018,Asia,3
11700,2018-03-01,Indonesia AirAsia,Indonesia,11703.0,40.246,0.0,12178.0,0.0,0.0,2018,Asia,3
11701,2018-03-01,Japan Airlines,Japan,8463.0,331.094,217.801,10702.0,279.188,0.101,2018,Asia,3
11702,2018-03-01,Jetstar,China,1103.0,14.866,0.0,1469.0,40.046,0.0,2018,Asia,3
11703,2018-03-01,Jetstar,Fiji,1989.0,3.535,0.0,1917.0,0.198,0.0,2018,Oceania,3
11704,2018-03-01,Jetstar,Indonesia,60802.0,341.77,1.903,62197.0,5.264,1.586,2018,Asia,3
11705,2018-03-01,Jetstar,Japan,24481.0,83.796,5.414,24903.0,7.655,1.674,2018,Asia,3
11706,2018-03-01,Jetstar,New Zealand,37735.0,8.529,0.0,37627.0,14.766,1.562,2018,Oceania,3
11707,2018-03-01,Jetstar,Singapore,3872.0,113.64,2.146,3138.0,90.078,0.0,2018,Asia,3
11708,2018-03-01,Jetstar,Thailand,11650.0,359.178,5.294,11521.0,69.984,1.902,2018,Asia,3
11709,2018-03-01,Jetstar,USA,9558.0,153.809,6.964,9766.0,37.466,1.8,2018,América do Norte,3
11710,2018-03-01,Jetstar,Vietnam,7408.0,151.763,0.0,6474.0,11.591,2.898,2018,Asia,3
11711,2018-03-01,Jetstar Asia,Singapore,6650.0,8.199,0.0,6719.0,1.178,0.0,2018,Asia,3
11712,2018-03-01,Korean Air,"Korea, Republic of",12420.0,250.183,145.683,14766.0,165.909,4.476,2018,Asia,3
11713,2018-03-01,LATAM Airlines,Chile,5830.0,221.923,0.0,5279.0,222.646,4.099,2018,América do Sul,3
11714,2018-03-01,LATAM Airlines,New Zealand,3712.0,48.637,0.0,4023.0,207.957,7.332,2018,Oceania,3
11715,2018-03-01,Malaysia Airlines,Malaysia,34416.0,1795.393,144.062,32247.0,1199.109,2.644,2018,Asia,3
11716,2018-03-01,Malindo Air,Indonesia,1480.0,0.0,0.0,1929.0,0.0,0.0,2018,Asia,3
11717,2018-03-01,Malindo Air,Malaysia,7772.0,3.858,0.0,6344.0,0.0,0.0,2018,Asia,3
11718,2018-03-01,Nauru Airlines,Nauru,717.0,2.742,0.116,533.0,42.524,0.969,2018,Oceania,3
11719,2018-03-01,Pacific Air Express,Papua New Guinea,0.0,16.502,0.0,0.0,49.266,0.0,2018,Oceania,3
11720,2018-03-01,Pacific Air Express,Solomon Islands,0.0,0.2,0.0,0.0,23.227,0.0,2018,Oceania,3
11721,2018-03-01,Philippine Airlines,Philippines,11527.0,223.543,0.0,10406.0,326.357,0.0,2018,Asia,3
11722,2018-03-01,Polar Air Cargo,China,0.0,0.0,0.0,0.0,353.684,0.0,2018,Asia,3
11723,2018-03-01,Polar Air Cargo,Japan,0.0,395.881,0.0,0.0,46.769,0.0,2018,Asia,3
11724,2018-03-01,Polar Air Cargo,Taiwan,0.0,0.0,0.0,0.0,30.887,0.0,2018,Asia,3
11725,2018-03-01,Polar Air Cargo,USA,0.0,398.446,0.0,0.0,0.0,0.0,2018,América do Norte,3
11726,2018-03-01,Qantas Airways,Bahrain,0.0,0.0,0.0,0.0,90.02,0.0,2018,Asia,3
11727,2018-03-01,Qantas Airways,Chile,5634.0,15.342,0.0,5607.0,6.23,1.976,2018,América do Sul,3
11728,2018-03-01,Qantas Airways,China,12960.0,351.218,30.148,13161.0,695.383,63.111,2018,Asia,3
11729,2018-03-01,Qantas Airways,Hong Kong,30843.0,956.808,46.184,28367.0,1052.319,31.353,2018,Asia,3
11730,2018-03-01,Qantas Airways,Indonesia,6402.0,139.207,1.872,6237.0,45.797,1.074,2018,Asia,3
11731,2018-03-01,Qantas Airways,Japan,28736.0,427.371,34.009,29813.0,210.038,49.257,2018,Asia,3
11732,2018-03-01,Qantas Airways,Macau,0.0,37.881,0.0,0.0,4.426,0.0,2018,Asia,3
11733,2018-03-01,Qantas Airways,New Caledonia,2159.0,1.733,0.185,2250.0,1.61,1.995,2018,Oceania,3
11734,2018-03-01,Qantas Airways,New Zealand,67700.0,906.962,0.504,69007.0,989.219,160.763,2018,Oceania,3
11735,2018-03-01,Qantas Airways,Papua New Guinea,3315.0,0.143,0.0,2658.0,6.781,3.662,2018,Oceania,3
11736,2018-03-01,Qantas Airways,Philippines,4512.0,108.447,5.13,4365.0,82.459,1.784,2018,Asia,3
11737,2018-03-01,Qantas Airways,Singapore,37996.0,1006.823,30.83,37055.0,908.232,61.564,2018,Asia,3
11738,2018-03-01,Qantas Airways,South Africa,6928.0,160.285,2.635,6468.0,19.181,5.039,2018,África,3
11739,2018-03-01,Qantas Airways,Taiwan,0.0,0.0,0.0,0.0,109.35,0.0,2018,Asia,3
11740,2018-03-01,Qantas Airways,Thailand,6507.0,217.819,13.304,6370.0,219.371,9.81,2018,Asia,3
11741,2018-03-01,Qantas Airways,United Kingdom,10177.0,435.284,34.018,12601.0,61.078,114.906,2018,Europa,3
11742,2018-03-01,Qantas Airways,United Arab Emirates,5996.0,38.217,0.819,6101.0,191.146,10.316,2018,Asia,3
11743,2018-03-01,Qantas Airways,USA,53575.0,1604.711,154.594,56666.0,329.678,167.522,2018,América do Norte,3
11744,2018-03-01,Qatar Airways,Qatar,33661.0,1684.483,39.575,52874.0,2411.406,0.015,2018,Asia,3
11745,2018-03-01,Royal Brunei Airlines,Brunei,4656.0,222.843,0.325,4555.0,389.834,0.0,2018,Asia,3
11746,2018-03-01,Samoa Airways,Samoa,115.0,0.0,0.0,199.0,0.0,0.0,2018,Oceania,3
11747,2018-03-01,Scoot Tigerair,Singapore,30916.0,653.334,0.0,29517.0,531.272,0.0,2018,Asia,3
11748,2018-03-01,Sichuan Airlines,China,3622.0,97.613,0.0,4022.0,105.267,0.0,2018,Asia,3
11749,2018-03-01,Silk Air,Singapore,3834.0,27.107,0.0,4668.0,11.567,0.0,2018,Asia,3
11750,2018-03-01,Singapore Airlines,New Zealand,1291.0,241.574,0.0,1226.0,725.19,0.0,2018,Oceania,3
11751,2018-03-01,Singapore Airlines,Singapore,130772.0,7231.924,322.958,130929.0,7426.017,0.065,2018,Asia,3
11752,2018-03-01,Solomon Airlines,Solomon Islands,1513.0,7.081,0.0,1277.0,18.4,0.0,2018,Oceania,3
11753,2018-03-01,South African Airways,South Africa,5078.0,87.317,0.0,5825.0,266.824,0.0,2018,África,3
11754,2018-03-01,SriLankan Airlines,Sri Lanka,7139.0,204.06,0.313,5806.0,315.952,0.002,2018,Asia,3
11755,2018-03-01,Tasman Cargo Airlines,New Zealand,0.0,428.186,0.0,0.0,424.406,0.0,2018,Oceania,3
11756,2018-03-01,Thai Airways International,Thailand,42259.0,1533.803,47.919,41641.0,1819.602,3.537,2018,Asia,3
11757,2018-03-01,Tianjin Airlines,China,3501.0,33.061,0.0,3402.0,103.322,0.0,2018,Asia,3
11758,2018-03-01,United Airlines,USA,19694.0,608.083,79.878,24286.0,870.018,0.38,2018,América do Norte,3
11759,2018-03-01,United Parcel Service,China,0.0,0.0,0.0,0.0,164.033,0.0,2018,Asia,3
11760,2018-03-01,United Parcel Service,"Korea, Republic of",0.0,0.0,0.0,0.0,151.206,0.0,2018,Asia,3
11761,2018-03-01,United Parcel Service,Singapore,0.0,0.0,0.0,0.0,332.819,0.0,2018,Asia,3
11762,2018-03-01,United Parcel Service,USA,0.0,1755.427,0.0,0.0,0.0,0.0,2018,América do Norte,3
11763,2018-03-01,Vietnam Airlines,Vietnam,17954.0,848.905,0.0,16343.0,384.492,0.0,2018,Asia,3
11764,2018-03-01,Virgin Australia,Fiji,8814.0,20.466,0.0,10339.0,42.631,0.0,2018,Oceania,3
11765,2018-03-01,Virgin Australia,Hong Kong,5699.0,285.1,0.0,5829.0,435.054,0.0,2018,Asia,3
11766,2018-03-01,Virgin Australia,Indonesia,10516.0,48.704,0.0,12881.0,0.0,0.0,2018,Asia,3
11767,2018-03-01,Virgin Australia,New Zealand,56817.0,69.868,0.0,52433.0,40.05,0.0,2018,Oceania,3
11768,2018-03-01,Virgin Australia,Papua New Guinea,1532.0,0.0,0.0,1234.0,20.318,0.0,2018,Oceania,3
11769,2018-03-01,Virgin Australia,Solomon Islands,543.0,0.0,0.0,621.0,9.795,0.0,2018,Oceania,3
11770,2018-03-01,Virgin Australia,Tonga,1040.0,0.586,0.0,647.0,0.161,0.0,2018,Oceania,3
11771,2018-03-01,Virgin Australia,USA,13246.0,496.292,0.0,14837.0,722.418,0.0,2018,América do Norte,3
11772,2018-03-01,Virgin Australia,Vanuatu,1346.0,2.465,0.0,1492.0,8.465,0.0,2018,Oceania,3
11773,2018-03-01,Virgin Australia,Samoa,1147.0,0.055,0.0,1369.0,0.636,0.0,2018,Oceania,3
11774,2018-03-01,Xiamen Airlines,China,8965.0,421.725,15.468,7998.0,546.269,0.0,2018,Asia,3
11775,2018-04-01,Air Caledonie International,New Caledonia,5227.0,8.042,0.235,4607.0,86.213,7.149,2018,Oceania,4
11776,2018-04-01,Air Canada,Canada,9894.0,389.111,11.968,14483.0,262.145,22.722,2018,América do Norte,4
11777,2018-04-01,Air China,China,22057.0,580.109,49.795,21222.0,616.256,0.0,2018,Asia,4
11778,2018-04-01,Air India,India,7751.0,118.285,18.683,6589.0,122.957,0.0,2018,Asia,4
11779,2018-04-01,Air Mauritius,Mauritius,2444.0,30.694,0.221,2679.0,48.88,0.0,2018,África,4
11780,2018-04-01,Air New Zealand,Cook Islands,918.0,0.029,0.014,1072.0,3.787,0.0,2018,Oceania,4
11781,2018-04-01,Air New Zealand,New Zealand,121781.0,2242.972,121.195,108959.0,2039.743,2.569,2018,Oceania,4
11782,2018-04-01,Air Niugini,Papua New Guinea,6926.0,34.586,0.0,7673.0,200.522,0.0,2018,Oceania,4
11783,2018-04-01,Air Vanuatu,Vanuatu,4951.0,5.139,2.709,4420.0,38.881,3.904,2018,Oceania,4
11784,2018-04-01,AirAsia X,Malaysia,51746.0,1087.681,0.0,46485.0,790.323,0.0,2018,Asia,4
11785,2018-04-01,AirAsia X,New Zealand,5499.0,107.081,0.0,5566.0,73.979,0.0,2018,Oceania,4
11786,2018-04-01,All Nippon Airways,Japan,5883.0,350.869,0.544,5502.0,492.977,0.0,2018,Asia,4
11787,2018-04-01,American Airlines,USA,6466.0,25.526,48.242,7808.0,213.21,0.0,2018,América do Norte,4
11788,2018-04-01,Asiana Airlines,"Korea, Republic of",6939.0,198.753,28.504,7290.0,163.723,0.0,2018,Asia,4
11789,2018-04-01,Batik Air Indonesia,Indonesia,5888.0,0.0,0.0,4640.0,0.0,0.0,2018,Asia,4
11790,2018-04-01,Beijing Capital Airlines,China,3099.0,179.566,0.0,3465.0,176.988,0.0,2018,Asia,4
11791,2018-04-01,British Airways,Singapore,2445.0,8.019,0.0,2946.0,173.632,0.0,2018,Asia,4
11792,2018-04-01,British Airways,United Kingdom,3609.0,389.42,7.307,4852.0,92.824,0.0,2018,Europa,4
11793,2018-04-01,Cathay Pacific Airways,Hong Kong,74041.0,3138.229,11.064,80942.0,3371.039,1.5,2018,Asia,4
11794,2018-04-01,Cebu Pacific Air,Philippines,7872.0,204.986,0.0,7056.0,206.65,0.0,2018,Asia,4
11795,2018-04-01,China Airlines,New Zealand,4333.0,91.729,0.0,3920.0,84.609,0.0,2018,Oceania,4
11796,2018-04-01,China Airlines,Taiwan,15324.0,411.726,37.636,16530.0,728.18,3.655,2018,Asia,4
11797,2018-04-01,China Eastern Airlines,China,29896.0,785.431,48.422,29720.0,1116.119,0.0,2018,Asia,4
11798,2018-04-01,China Southern Airlines,China,48056.0,1954.392,150.809,47020.0,1700.711,30.751,2018,Asia,4
11799,2018-04-01,Delta Air Lines,USA,6491.0,270.317,26.928,7121.0,334.982,0.0,2018,América do Norte,4
11800,2018-04-01,Emirates,Hong Kong,0.0,0.0,0.0,0.0,176.346,0.0,2018,Asia,4
11801,2018-04-01,Emirates,New Zealand,11216.0,283.478,0.0,9056.0,100.365,0.0,2018,Oceania,4
11802,2018-04-01,Emirates,Singapore,12053.0,34.334,0.251,8763.0,44.437,0.0,2018,Asia,4
11803,2018-04-01,Emirates,Thailand,8516.0,0.0,0.0,5824.0,18.783,0.0,2018,Asia,4
11804,2018-04-01,Emirates,United Arab Emirates,81025.0,3040.412,127.97,107426.0,3462.631,52.305,2018,Asia,4
11805,2018-04-01,Etihad Airways,United Arab Emirates,37655.0,1339.662,18.735,56837.0,1311.837,9.593,2018,Asia,4
11806,2018-04-01,Eva Air,Taiwan,3374.0,141.313,3.062,3101.0,28.053,0.0,2018,Asia,4
11807,2018-04-01,Federal Express Corporation,China,0.0,0.0,0.0,0.0,1099.921,0.0,2018,Asia,4
11808,2018-04-01,Federal Express Corporation,USA,0.0,1116.219,0.0,0.0,0.0,0.0,2018,América do Norte,4
11809,2018-04-01,Fiji Airways,Fiji,20821.0,264.492,0.319,20430.0,269.252,7.928,2018,Oceania,4
11810,2018-04-01,Garuda Indonesia,Indonesia,24604.0,686.38,149.776,25120.0,703.777,1.402,2018,Asia,4
11811,2018-04-01,Hainan Airlines,China,11533.0,525.08,0.0,8766.0,284.681,0.0,2018,Asia,4
11812,2018-04-01,Hawaiian Airlines,USA,9895.0,148.406,0.0,10175.0,218.478,0.0,2018,América do Norte,4
11813,2018-04-01,Hong Kong Airlines,Hong Kong,1558.0,154.319,0.0,2298.0,25.212,0.0,2018,Asia,4
11814,2018-04-01,Indonesia AirAsia,Indonesia,12006.0,19.555,0.0,12147.0,0.0,0.0,2018,Asia,4
11815,2018-04-01,Japan Airlines,Japan,9054.0,316.186,162.776,8955.0,273.166,0.116,2018,Asia,4
11816,2018-04-01,Jetstar,China,1525.0,72.864,0.0,1138.0,74.132,0.0,2018,Asia,4
11817,2018-04-01,Jetstar,Fiji,2847.0,2.658,0.0,2600.0,0.83,0.0,2018,Oceania,4
11818,2018-04-01,Jetstar,Indonesia,61171.0,333.083,2.04,62397.0,7.162,4.484,2018,Asia,4
11819,2018-04-01,Jetstar,Japan,21272.0,87.085,6.68,18117.0,24.702,1.336,2018,Asia,4
11820,2018-04-01,Jetstar,New Zealand,39893.0,4.136,0.0,34661.0,12.331,0.0,2018,Oceania,4
11821,2018-04-01,Jetstar,Singapore,2693.0,77.467,0.78,2666.0,36.374,0.0,2018,Asia,4
11822,2018-04-01,Jetstar,Thailand,11659.0,323.357,0.749,11721.0,33.161,1.667,2018,Asia,4
11823,2018-04-01,Jetstar,USA,11085.0,154.981,7.157,10089.0,29.969,2.037,2018,América do Norte,4
11824,2018-04-01,Jetstar,Vietnam,7932.0,260.057,0.0,7189.0,13.568,3.375,2018,Asia,4
11825,2018-04-01,Jetstar Asia,Singapore,4212.0,11.144,0.0,4198.0,4.108,0.0,2018,Asia,4
11826,2018-04-01,Korean Air,"Korea, Republic of",11023.0,173.781,140.137,11494.0,154.45,4.181,2018,Asia,4
11827,2018-04-01,LATAM Airlines,Chile,4910.0,139.603,0.057,4701.0,248.983,1.107,2018,América do Sul,4
11828,2018-04-01,LATAM Airlines,New Zealand,3304.0,34.718,0.0,3349.0,79.426,3.88,2018,Oceania,4
11829,2018-04-01,Malaysia Airlines,Malaysia,37804.0,1761.279,107.608,35576.0,809.004,4.547,2018,Asia,4
11830,2018-04-01,Malindo Air,Indonesia,2559.0,0.2,0.0,2200.0,0.95,0.0,2018,Asia,4
