,Month,Passengers In,Freight In,Passengers Out,Freight Out
3973,2012-02-01,22729.0,1627.93,21383.0,667.188
3974,2012-02-01,9266.0,141.943,4332.0,516.054
3975,2012-02-01,3659.0,32.318,3008.0,0.0
3976,2012-02-01,64115.0,2848.898,49030.0,2705.999
3977,2012-02-01,1251.0,33.579,791.0,54.664
3978,2012-02-01,25198.0,858.229,17719.0,1211.097
3979,2012-02-01,2004.0,73.521,1002.0,23.25
3980,2012-02-01,0.0,0.0,0.0,12.172
3981,2012-02-01,0.0,1011.619,0.0,0.0
3982,2012-02-01,12658.0,238.885,11913.0,190.643
3983,2012-02-01,25061.0,553.378,21000.0,152.825
3984,2012-02-01,645.0,18.78,677.0,9.9
3985,2012-02-01,5612.0,28.676,5486.0,14.438
3986,2012-02-01,9902.0,0.0,8670.0,0.0
3987,2012-02-01,6826.0,121.474,6082.0,78.519
3988,2012-02-01,349.0,15.934,446.0,2.738
3989,2012-02-01,1852.0,0.0,2003.0,0.0
3990,2012-02-01,19338.0,307.103,18622.0,21.339
3991,2012-02-01,23952.0,398.561,19747.0,126.535
3992,2012-02-01,20827.0,14.863,22187.0,28.37
3993,2012-02-01,1974.0,0.0,1906.0,0.0
3994,2012-02-01,12829.0,246.887,8830.0,191.511
3995,2012-02-01,6939.0,192.454,6153.0,79.597
3996,2012-02-01,4656.0,160.41,4549.0,24.206
3997,2012-02-01,1390.0,3.847,1208.0,0.0
3998,2012-02-01,4450.0,0.0,3765.0,0.0
3999,2012-02-01,17423.0,598.062,13602.0,451.469
4000,2012-02-01,3249.0,295.925,3098.0,180.197
4001,2012-02-01,1535.0,42.147,2556.0,77.429
4002,2012-02-01,0.0,0.0,0.0,0.0
4003,2012-02-01,50149.0,2554.523,34786.0,996.962
4004,2012-02-01,296.0,0.263,190.0,10.706
4005,2012-02-01,0.0,2.356,0.0,72.637
4006,2012-02-01,0.0,6.341,0.0,33.475
4007,2012-02-01,0.0,16.597,0.0,2.822
4008,2012-02-01,7393.0,216.674,5561.0,96.544
4009,2012-02-01,3011.0,65.97,3927.0,13.745
4010,2012-02-01,7750.0,778.663,5159.0,201.922
4011,2012-02-01,2961.0,114.805,2488.0,17.552
4012,2012-02-01,28152.0,915.362,20794.0,981.204
4013,2012-02-01,659.0,24.65,403.0,0.824
4014,2012-02-01,3355.0,155.868,2752.0,135.281
4015,2012-02-01,9087.0,89.276,8175.0,151.201
4016,2012-02-01,0.0,0.0,0.0,13.5
4017,2012-02-01,0.0,0.0,0.0,92.945
4018,2012-02-01,1493.0,2.864,2171.0,14.203
4019,2012-02-01,45830.0,1046.886,48279.0,1170.541
4020,2012-02-01,1847.0,0.0,1627.0,0.0
4021,2012-02-01,4071.0,74.929,3166.0,59.676
4022,2012-02-01,44440.0,1446.482,34150.0,1508.758
4023,2012-02-01,7240.0,117.745,6103.0,134.692
4024,2012-02-01,3851.0,86.86,3370.0,140.748
4025,2012-02-01,13904.0,405.93,12668.0,62.878
4026,2012-02-01,45927.0,2227.48,39477.0,396.226
4027,2012-02-01,6796.0,327.022,4514.0,474.984
4028,2012-02-01,4037.0,127.485,1944.0,246.654
4029,2012-02-01,0.0,413.1,0.0,525.772
4030,2012-02-01,109285.0,5242.843,91589.0,3414.863
4031,2012-02-01,1294.0,1.96,1388.0,13.54
4032,2012-02-01,4710.0,73.801,3974.0,209.844
4033,2012-02-01,0.0,399.156,0.0,432.972
4034,2012-02-01,42579.0,1770.668,33082.0,1267.351
4035,2012-02-01,5019.0,0.0,3740.0,0.0
4036,2012-02-01,17858.0,2.254,15483.0,448.004
4037,2012-02-01,0.0,0.0,0.0,4.305
4038,2012-02-01,0.0,0.0,0.0,1.041
4039,2012-02-01,0.0,0.0,0.0,192.514
4040,2012-02-01,0.0,0.0,0.0,5.706
4041,2012-02-01,0.0,1666.28,0.0,0.639
4042,2012-02-01,14257.0,479.37,8143.0,285.57
4043,2012-02-01,6026.0,378.329,3708.0,277.372
4044,2012-02-01,1915.0,61.881,2065.0,21.525
4045,2012-02-01,7389.0,0.378,7455.0,9.64
4046,2012-02-01,16096.0,0.0,17423.0,0.0
4047,2012-02-01,34414.0,62.015,36306.0,41.329
4048,2012-02-01,1448.0,0.0,1537.0,15.542
4049,2012-02-01,660.0,0.0,527.0,4.103
4050,2012-02-01,2511.0,0.0,1978.0,0.0
4051,2012-02-01,904.0,1.026,775.0,0.88
4052,2012-02-01,702.0,5.548,138.0,18.185
4053,2012-02-01,13031.0,502.16,11805.0,361.778
4054,2012-02-01,1047.0,11.027,1084.0,7.756
4055,2012-02-01,1659.0,0.627,1158.0,1.543
4056,2012-03-01,2077.0,10.576,1054.0,12.556
4057,2012-03-01,1066.0,45.667,1988.0,66.776
4058,2012-03-01,6.0,0.0,4.0,0.0
4059,2012-03-01,509.0,0.623,713.0,10.812
4060,2012-03-01,2800.0,1.684,3064.0,128.366
4061,2012-03-01,6430.0,341.319,6941.0,325.333
4062,2012-03-01,11627.0,440.951,11154.0,277.245
4063,2012-03-01,1427.0,58.569,1576.0,27.46
4064,2012-03-01,449.0,0.315,605.0,22.89
4065,2012-03-01,102426.0,1940.11,96271.0,1666.34
4066,2012-03-01,7831.0,65.32,7919.0,342.787
4067,2012-03-01,3248.0,16.042,3570.0,26.987
4068,2012-03-01,26553.0,468.445,25872.0,137.368
4069,2012-03-01,95.0,0.5,75.0,1.0
4070,2012-03-01,5865.0,139.071,6026.0,92.869
4071,2012-03-01,2789.0,70.228,2772.0,84.527
4072,2012-03-01,300.0,1.616,368.0,2.665
4073,2012-03-01,4006.0,312.188,4816.0,107.359
4074,2012-03-01,59714.0,3984.032,61425.0,2574.558
4075,2012-03-01,1999.0,68.639,3041.0,66.332
4076,2012-03-01,5115.0,169.774,6806.0,94.959
4077,2012-03-01,14349.0,140.15,13279.0,108.655
4078,2012-03-01,24884.0,1332.878,23113.0,97.692
4079,2012-03-01,5478.0,285.212,7145.0,304.475
4080,2012-03-01,2440.0,0.422,3012.0,25.62
4081,2012-03-01,24568.0,1674.687,21233.0,782.682
4082,2012-03-01,6544.0,169.537,6432.0,407.58
4083,2012-03-01,2746.0,9.6,2791.0,11.036
4084,2012-03-01,54091.0,3384.968,68205.0,2474.259
4085,2012-03-01,1303.0,52.248,1109.0,72.818
4086,2012-03-01,19571.0,1019.984,25891.0,1123.17
4087,2012-03-01,1366.0,103.742,1466.0,12.627
4088,2012-03-01,0.0,0.0,0.0,7.744
4089,2012-03-01,0.0,976.321,0.0,0.0
4090,2012-03-01,15191.0,263.833,15864.0,186.29
4091,2012-03-01,24659.0,820.449,26124.0,162.806
4092,2012-03-01,6470.0,43.451,7387.0,28.332
4093,2012-03-01,11460.0,0.0,11448.0,0.0
4094,2012-03-01,6790.0,151.918,7306.0,87.657
4095,2012-03-01,115.0,6.509,158.0,2.719
4096,2012-03-01,2227.0,0.0,2460.0,0.0
4097,2012-03-01,22014.0,362.708,23730.0,28.89
4098,2012-03-01,21652.0,424.211,23681.0,159.915
4099,2012-03-01,25196.0,17.0,24978.0,33.468
4100,2012-03-01,1820.0,0.0,1963.0,0.0
4101,2012-03-01,10265.0,301.742,10835.0,267.265
4102,2012-03-01,6208.0,270.983,6761.0,109.074
4103,2012-03-01,5512.0,147.661,5585.0,29.049
4104,2012-03-01,1220.0,4.542,1227.0,0.0
4105,2012-03-01,4157.0,0.0,4412.0,0.0
4106,2012-03-01,10807.0,338.28,12102.0,367.465
4107,2012-03-01,2981.0,214.393,2630.0,175.858
4108,2012-03-01,2004.0,44.721,2226.0,64.604
4109,2012-03-01,0.0,0.0,0.0,0.0
4110,2012-03-01,47815.0,3131.382,42127.0,946.752
4111,2012-03-01,229.0,0.182,172.0,11.125
4112,2012-03-01,0.0,0.14,0.0,66.324
4113,2012-03-01,0.0,3.339,0.0,55.213
4114,2012-03-01,0.0,0.0,0.0,1.328
4115,2012-03-01,5714.0,384.095,6379.0,105.645
4116,2012-03-01,2740.0,20.778,2894.0,23.972
4117,2012-03-01,765.0,4.853,921.0,3.784
4118,2012-03-01,6048.0,1068.17,5291.0,306.818
4119,2012-03-01,2878.0,135.29,3118.0,22.116
4120,2012-03-01,25303.0,1593.927,23499.0,666.171
4121,2012-03-01,437.0,29.097,446.0,1.582
4122,2012-03-01,2905.0,152.887,2917.0,68.055
4123,2012-03-01,8791.0,116.736,10015.0,133.081
4124,2012-03-01,0.0,0.0,0.0,0.0
4125,2012-03-01,1765.0,1.332,1801.0,16.352
4126,2012-03-01,50844.0,1067.182,46781.0,1202.798
4127,2012-03-01,1927.0,0.0,1674.0,0.0
4128,2012-03-01,3483.0,112.054,3763.0,39.31
4129,2012-03-01,41848.0,1539.302,40480.0,1446.165
4130,2012-03-01,7761.0,179.57,7860.0,110.195
4131,2012-03-01,4301.0,130.901,5010.0,233.495
4132,2012-03-01,13986.0,449.294,16619.0,78.647
4133,2012-03-01,43169.0,2613.539,49525.0,558.881
4134,2012-03-01,5382.0,339.293,6361.0,457.987
4135,2012-03-01,2618.0,189.434,3465.0,300.37
4136,2012-03-01,115.0,0.002,172.0,0.0
4137,2012-03-01,0.0,434.243,0.0,622.062
4138,2012-03-01,103147.0,6490.018,109905.0,3292.785
4139,2012-03-01,1479.0,2.609,1319.0,14.818
4140,2012-03-01,4481.0,61.285,4827.0,248.143
4141,2012-03-01,0.0,412.109,0.0,440.119
4142,2012-03-01,35167.0,1973.406,37309.0,1581.089
4143,2012-03-01,4887.0,0.0,5055.0,0.0
4144,2012-03-01,705.0,0.09,807.0,0.536
4145,2012-03-01,16347.0,1.745,17583.0,473.616
4146,2012-03-01,0.0,0.0,0.0,9.632
4147,2012-03-01,0.0,0.0,0.0,0.6
4148,2012-03-01,0.0,0.0,0.0,248.61
4149,2012-03-01,0.0,1879.758,0.0,0.0
4150,2012-03-01,11139.0,602.324,11247.0,260.907
4151,2012-03-01,4511.0,505.565,3745.0,218.858
4152,2012-03-01,1772.0,40.035,2916.0,11.728
4153,2012-03-01,11615.0,4.907,12031.0,14.438
4154,2012-03-01,18823.0,0.0,20356.0,0.0
4155,2012-03-01,40410.0,73.176,39137.0,48.225
4156,2012-03-01,1572.0,0.0,1543.0,19.956
4157,2012-03-01,738.0,0.0,665.0,5.088
4158,2012-03-01,2172.0,0.0,2107.0,0.0
4159,2012-03-01,704.0,0.63,703.0,0.912
4160,2012-03-01,12959.0,740.553,17940.0,498.284
4161,2012-03-01,1437.0,0.792,1573.0,12.596
4162,2012-03-01,1661.0,0.238,1720.0,1.87
4163,2012-04-01,1236.0,19.331,1218.0,1.258
4164,2012-04-01,1421.0,59.641,1182.0,52.306
4165,2012-04-01,409.0,0.242,321.0,16.375
4166,2012-04-01,3281.0,1.274,3232.0,89.72
4167,2012-04-01,5619.0,361.56,7370.0,273.819
4168,2012-04-01,11829.0,395.745,12402.0,205.212
4169,2012-04-01,1938.0,51.973,2334.0,17.634
4170,2012-04-01,598.0,0.013,678.0,27.203
4171,2012-04-01,100886.0,2000.919,93505.0,1511.674
4172,2012-04-01,7992.0,61.038,8116.0,271.664
4173,2012-04-01,4276.0,23.356,4132.0,43.115
4174,2012-04-01,34429.0,625.384,33077.0,231.291
4175,2012-04-01,111.0,0.0,111.0,1.186
4176,2012-04-01,6225.0,173.344,6232.0,85.485
4177,2012-04-01,3137.0,67.937,3029.0,96.872
4178,2012-04-01,3879.0,272.064,6201.0,81.772
4179,2012-04-01,61908.0,3636.591,65157.0,2368.06
4180,2012-04-01,2160.0,48.331,3277.0,82.652
4181,2012-04-01,6137.0,144.647,7052.0,82.833
4182,2012-04-01,14261.0,146.53,14030.0,92.887
4183,2012-04-01,24155.0,1198.803,23654.0,58.321
4184,2012-04-01,5621.0,262.314,6079.0,209.216
4185,2012-04-01,2914.0,0.0,2684.0,23.212
4186,2012-04-01,25612.0,1257.928,21814.0,700.184
4187,2012-04-01,7159.0,156.776,6575.0,318.3
4188,2012-04-01,2642.0,1.713,2035.0,1.739
4189,2012-04-01,55415.0,3658.019,77690.0,2033.325
4190,2012-04-01,1240.0,36.386,1229.0,58.812
4191,2012-04-01,17257.0,892.305,24891.0,841.451
4192,2012-04-01,1368.0,68.982,1125.0,25.374
4193,2012-04-01,0.0,0.0,0.0,0.464
4194,2012-04-01,0.0,900.675,0.0,0.0
4195,2012-04-01,14009.0,256.651,14125.0,283.004
4196,2012-04-01,24936.0,712.535,23553.0,120.87
4197,2012-04-01,7075.0,47.112,6216.0,17.106
4198,2012-04-01,12975.0,0.0,12951.0,0.0
4199,2012-04-01,5421.0,183.257,5580.0,103.284
4200,2012-04-01,33.0,6.045,259.0,1.054
4201,2012-04-01,1761.0,0.0,1695.0,0.0
4202,2012-04-01,22936.0,350.472,25544.0,20.867
4203,2012-04-01,16090.0,309.259,15323.0,171.571
4204,2012-04-01,27959.0,8.17,26987.0,32.082
4205,2012-04-01,1805.0,0.0,2039.0,0.0
4206,2012-04-01,9277.0,265.96,11127.0,243.717
4207,2012-04-01,6827.0,245.167,7220.0,63.451
4208,2012-04-01,6351.0,145.083,5749.0,34.637
4209,2012-04-01,3808.0,0.0,4533.0,0.0
4210,2012-04-01,10324.0,244.969,11484.0,472.476
4211,2012-04-01,2561.0,158.527,2067.0,108.391
4212,2012-04-01,2295.0,25.68,2141.0,90.325
4213,2012-04-01,0.0,0.0,0.0,0.0
4214,2012-04-01,47517.0,2897.84,42273.0,1019.14
4215,2012-04-01,191.0,0.77,187.0,11.884
4216,2012-04-01,0.0,4.056,0.0,115.069
4217,2012-04-01,0.0,2.384,0.0,31.458
4218,2012-04-01,0.0,7.9,0.0,1.115
4219,2012-04-01,6839.0,259.263,5829.0,85.334
4220,2012-04-01,3922.0,14.9,3985.0,8.681
4221,2012-04-01,6135.0,755.675,5522.0,204.278
4222,2012-04-01,2436.0,114.425,3337.0,7.988
4223,2012-04-01,23616.0,1389.881,23740.0,360.076
4224,2012-04-01,541.0,29.543,312.0,0.752
4225,2012-04-01,2992.0,160.515,3035.0,81.809
4226,2012-04-01,7985.0,101.974,8077.0,155.779
4227,2012-04-01,2154.0,2.166,2101.0,18.083
4228,2012-04-01,54709.0,901.361,48662.0,1088.399
4229,2012-04-01,2089.0,0.0,2124.0,0.0
4230,2012-04-01,4126.0,62.275,3804.0,45.989
4231,2012-04-01,40522.0,1333.352,42906.0,1139.37
4232,2012-04-01,8512.0,116.062,8184.0,77.725
4233,2012-04-01,7927.0,192.69,8102.0,179.588
4234,2012-04-01,10226.0,374.808,11733.0,30.657
4235,2012-04-01,44923.0,2215.101,47400.0,347.482
4236,2012-04-01,4657.0,316.844,7292.0,406.343
4237,2012-04-01,4004.0,237.812,4592.0,304.326
4238,2012-04-01,800.0,4.136,500.0,0.048
4239,2012-04-01,0.0,269.562,0.0,472.093
4240,2012-04-01,112229.0,5751.081,113778.0,3329.888
4241,2012-04-01,1454.0,2.159,1462.0,14.221
4242,2012-04-01,5478.0,77.151,5659.0,272.338
4243,2012-04-01,0.0,314.405,0.0,333.898
4244,2012-04-01,39132.0,1982.471,39631.0,1233.089
4245,2012-04-01,4504.0,0.0,4809.0,0.0
4246,2012-04-01,832.0,0.0,745.0,1.084
4247,2012-04-01,17277.0,16.292,18800.0,329.83
4248,2012-04-01,0.0,0.0,0.0,34.652
4249,2012-04-01,0.0,0.0,0.0,1.154
4250,2012-04-01,0.0,0.0,0.0,32.229
4251,2012-04-01,0.0,1626.111,0.0,0.0
4252,2012-04-01,13103.0,553.488,10623.0,199.832
4253,2012-04-01,5040.0,421.822,3954.0,153.137
4254,2012-04-01,1730.0,45.787,3116.0,7.454
4255,2012-04-01,8995.0,11.847,9027.0,7.899
4256,2012-04-01,18574.0,0.0,19531.0,0.0
4257,2012-04-01,41829.0,51.35,39513.0,37.375
4258,2012-04-01,2019.0,0.0,2144.0,18.325
4259,2012-04-01,535.0,0.0,712.0,6.874
4260,2012-04-01,2282.0,0.0,2296.0,0.0
4261,2012-04-01,736.0,1.86,663.0,0.578
4262,2012-04-01,1352.0,91.031,2706.0,64.023
4263,2012-04-01,17281.0,620.821,16933.0,343.989
4264,2012-04-01,2098.0,10.743,2093.0,7.88
4265,2012-04-01,1781.0,0.446,1685.0,2.616
4266,2012-05-01,1410.0,21.706,1133.0,17.351
4267,2012-05-01,1464.0,61.078,1455.0,53.74
4268,2012-05-01,2.0,0.0,9.0,0.0
4269,2012-05-01,358.0,0.69,538.0,4.86
4270,2012-05-01,3944.0,1.315,3663.0,78.824
4271,2012-05-01,6323.0,353.469,7997.0,164.595
4272,2012-05-01,8714.0,365.015,11127.0,219.259
4273,2012-05-01,1542.0,23.025,1647.0,2.451
4274,2012-05-01,411.0,0.285,457.0,31.57
4275,2012-05-01,83165.0,1908.157,77905.0,1733.184
4276,2012-05-01,6999.0,74.768,7223.0,342.479
4277,2012-05-01,3541.0,28.016,3570.0,33.031
4278,2012-05-01,32241.0,658.059,30138.0,211.327
4279,2012-05-01,93.0,0.0,57.0,3.208
4280,2012-05-01,5540.0,129.729,5681.0,135.362
4281,2012-05-01,2247.0,43.343,2649.0,95.454
4282,2012-05-01,3066.0,326.21,5538.0,104.739
4283,2012-05-01,45301.0,3615.372,51933.0,2661.035
4284,2012-05-01,1111.0,69.837,2000.0,67.688
4285,2012-05-01,4206.0,274.447,5307.0,166.547
4286,2012-05-01,12606.0,188.895,13237.0,92.361
4287,2012-05-01,21028.0,1180.887,21107.0,87.401
4288,2012-05-01,5870.0,275.324,6599.0,286.155
4289,2012-05-01,0.0,0.0,0.0,0.0
4290,2012-05-01,1567.0,0.639,1726.0,4.937
4291,2012-05-01,17948.0,1315.31,13917.0,728.886
4292,2012-05-01,5292.0,189.957,5583.0,524.093
4293,2012-05-01,1682.0,7.802,1630.0,38.474
4294,2012-05-01,49623.0,4070.391,75300.0,2358.082
4295,2012-05-01,957.0,48.368,833.0,34.685
4296,2012-05-01,15702.0,973.489,24086.0,936.799
4297,2012-05-01,970.0,46.725,965.0,17.432
4298,2012-05-01,0.0,0.0,0.0,6.066
4299,2012-05-01,0.0,665.029,0.0,0.0
4300,2012-05-01,15498.0,240.476,16820.0,233.46
4301,2012-05-01,23297.0,600.081,25250.0,159.413
4302,2012-05-01,7252.0,55.406,7164.0,35.855
4303,2012-05-01,9392.0,0.0,9427.0,0.0
4304,2012-05-01,4393.0,162.224,5215.0,125.001
4305,2012-05-01,490.0,7.595,718.0,1.398
4306,2012-05-01,2529.0,0.0,2301.0,0.0
4307,2012-05-01,21990.0,277.595,25942.0,37.754
4308,2012-05-01,13881.0,266.78,16511.0,128.131
4309,2012-05-01,17915.0,8.521,17841.0,18.164
4310,2012-05-01,2122.0,0.0,1741.0,0.0
4311,2012-05-01,9361.0,281.252,11219.0,276.979
4312,2012-05-01,5117.0,228.904,5290.0,86.602
4313,2012-05-01,5731.0,128.794,6164.0,31.332
4314,2012-05-01,3866.0,0.0,3883.0,0.0
4315,2012-05-01,8650.0,234.303,11329.0,564.127
4316,2012-05-01,2764.0,250.164,2152.0,125.4
4317,2012-05-01,2014.0,19.646,1454.0,80.106
4318,2012-05-01,38674.0,3138.97,37260.0,1257.183
4319,2012-05-01,258.0,0.474,205.0,10.28
4320,2012-05-01,0.0,13.559,0.0,98.518
4321,2012-05-01,0.0,3.329,0.0,57.436
4322,2012-05-01,0.0,9.555,0.0,2.795
4323,2012-05-01,5302.0,270.695,4391.0,104.567
4324,2012-05-01,3190.0,13.024,3517.0,11.369
4325,2012-05-01,4400.0,942.523,4846.0,152.414
4326,2012-05-01,1900.0,114.624,3160.0,19.007
4327,2012-05-01,17580.0,1204.008,19711.0,395.169
4328,2012-05-01,126.0,7.209,16.0,0.1
4329,2012-05-01,2362.0,129.424,2597.0,69.896
4330,2012-05-01,6115.0,118.816,7577.0,172.274
4331,2012-05-01,0.0,0.0,0.0,17.5
4332,2012-05-01,2147.0,1.88,1694.0,10.011
4333,2012-05-01,41059.0,981.504,37600.0,1090.844
4334,2012-05-01,2188.0,0.0,1978.0,0.0
4335,2012-05-01,3991.0,58.586,4054.0,36.445
4336,2012-05-01,33256.0,1381.887,39249.0,1465.584
4337,2012-05-01,6503.0,127.252,6328.0,75.449
4338,2012-05-01,6515.0,198.91,7408.0,213.571
4339,2012-05-01,10416.0,399.561,12845.0,51.629
4340,2012-05-01,44577.0,2178.288,47484.0,354.212
4341,2012-05-01,4133.0,368.828,7648.0,463.805
4342,2012-05-01,2572.0,215.516,3494.0,336.403
4343,2012-05-01,814.0,9.298,665.0,0.154
4344,2012-05-01,0.0,348.53,0.0,518.978
4345,2012-05-01,94322.0,6024.773,103107.0,3664.914
4346,2012-05-01,1418.0,2.822,1356.0,15.285
4347,2012-05-01,4255.0,92.059,4703.0,243.535
4348,2012-05-01,0.0,397.699,0.0,474.715
4349,2012-05-01,35199.0,1873.657,39396.0,1173.426
4350,2012-05-01,4176.0,0.0,4687.0,0.0
4351,2012-05-01,620.0,0.334,642.0,0.358
4352,2012-05-01,16225.0,30.79,20588.0,435.295
4353,2012-05-01,0.0,0.0,0.0,25.964
4354,2012-05-01,0.0,0.0,0.0,107.667
4355,2012-05-01,0.0,0.0,0.0,18.957
4356,2012-05-01,0.0,1693.589,0.0,0.0
4357,2012-05-01,8816.0,392.183,8161.0,77.533
4358,2012-05-01,3186.0,512.134,3398.0,225.947
4359,2012-05-01,2547.0,52.91,4196.0,8.969
4360,2012-05-01,11295.0,14.192,11140.0,9.574
4361,2012-05-01,19119.0,0.0,21445.0,0.0
4362,2012-05-01,34155.0,62.901,32974.0,34.227
4363,2012-05-01,1880.0,0.0,1892.0,26.454
4364,2012-05-01,517.0,0.0,815.0,11.788
4365,2012-05-01,2312.0,0.0,2164.0,0.0
4366,2012-05-01,834.0,0.942,992.0,1.126
4367,2012-05-01,1747.0,94.42,4659.0,126.565
4368,2012-05-01,16208.0,596.759,18584.0,355.73
4369,2012-05-01,1588.0,13.795,1701.0,9.52
4370,2012-05-01,1595.0,0.207,2068.0,2.571
4371,2012-06-01,1073.0,14.707,1379.0,15.122
4372,2012-06-01,1532.0,60.298,1600.0,40.615
4373,2012-06-01,7.0,0.0,44.0,0.0
4374,2012-06-01,345.0,0.109,737.0,11.931
4375,2012-06-01,2223.0,3.07,3276.0,65.75
4376,2012-06-01,7136.0,312.211,7757.0,179.637
4377,2012-06-01,10436.0,383.456,12675.0,210.866
4378,2012-06-01,1691.0,59.351,1670.0,10.23
4379,2012-06-01,655.0,1.64,853.0,25.9
4380,2012-06-01,83412.0,2031.922,81904.0,1648.108
4381,2012-06-01,7518.0,81.522,7714.0,316.343
4382,2012-06-01,3899.0,34.947,5209.0,31.828
4383,2012-06-01,29738.0,788.014,37099.0,197.913
4384,2012-06-01,117.0,0.0,110.0,3.397
4385,2012-06-01,5687.0,147.458,6496.0,70.076
4386,2012-06-01,3136.0,38.235,3544.0,73.187
4387,2012-06-01,4578.0,312.839,5350.0,81.692
4388,2012-06-01,49692.0,4034.374,61659.0,2065.285
4389,2012-06-01,1563.0,88.586,2298.0,80.246
4390,2012-06-01,4505.0,238.067,6767.0,125.212
4391,2012-06-01,12565.0,221.177,14493.0,89.966
4392,2012-06-01,20924.0,1128.184,26682.0,31.628
4393,2012-06-01,6080.0,291.792,7716.0,236.252
4394,2012-06-01,0.0,0.0,0.0,0.0
4395,2012-06-01,1537.0,1.591,2043.0,2.504
4396,2012-06-01,19730.0,1242.256,16204.0,780.394
4397,2012-06-01,5758.0,155.098,4864.0,338.611
4398,2012-06-01,1841.0,4.325,1215.0,5.49
4399,2012-06-01,64683.0,3883.294,85134.0,2225.244
4400,2012-06-01,1101.0,38.49,1128.0,45.733
4401,2012-06-01,19985.0,940.309,23364.0,917.78
4402,2012-06-01,1597.0,69.819,1504.0,25.263
4403,2012-06-01,0.0,0.0,0.0,9.006
4404,2012-06-01,0.0,1014.439,0.0,0.0
4405,2012-06-01,17359.0,225.725,21021.0,220.589
4406,2012-06-01,26520.0,620.284,28720.0,143.54
4407,2012-06-01,7205.0,89.967,7790.0,34.339
4408,2012-06-01,9457.0,0.0,10055.0,0.0
4409,2012-06-01,4772.0,254.632,5463.0,176.921
4410,2012-06-01,30.0,0.0,98.0,1.036
4411,2012-06-01,2550.0,0.0,2747.0,0.0
4412,2012-06-01,28355.0,329.964,32730.0,17.267
4413,2012-06-01,15232.0,354.785,17359.0,183.99
4414,2012-06-01,20859.0,10.086,22154.0,20.297
4415,2012-06-01,1993.0,0.0,2086.0,0.0
4416,2012-06-01,10332.0,281.448,14255.0,226.061
4417,2012-06-01,5243.0,210.338,6943.0,60.176
4418,2012-06-01,5453.0,145.11,5764.0,27.306
4419,2012-06-01,4102.0,0.0,4814.0,0.0
4420,2012-06-01,9885.0,245.113,13420.0,471.778
4421,2012-06-01,2199.0,233.066,1853.0,115.165
4422,2012-06-01,1889.0,28.484,1921.0,74.578
4423,2012-06-01,38322.0,3370.611,48996.0,1353.428
4424,2012-06-01,191.0,0.305,222.0,9.934
4425,2012-06-01,0.0,11.126,0.0,85.242
4426,2012-06-01,0.0,9.199,0.0,45.529
4427,2012-06-01,0.0,42.072,0.0,5.099
4428,2012-06-01,4820.0,352.214,5335.0,100.785
4429,2012-06-01,2910.0,22.344,3651.0,2.807
4430,2012-06-01,4892.0,1089.783,5450.0,97.856
4431,2012-06-01,2797.0,107.289,3372.0,12.916
4432,2012-06-01,22125.0,1344.936,26126.0,342.229
4433,2012-06-01,3254.0,105.757,3292.0,90.258
4434,2012-06-01,6483.0,115.045,8442.0,280.432
4435,2012-06-01,0.0,0.0,0.0,0.0
4436,2012-06-01,1517.0,1.525,2065.0,13.934
4437,2012-06-01,39644.0,986.407,37482.0,918.031
4438,2012-06-01,2400.0,0.0,2107.0,0.0
4439,2012-06-01,3448.0,56.871,3375.0,69.903
4440,2012-06-01,0.0,0.0,0.0,89.0
4441,2012-06-01,38774.0,1239.638,42451.0,1136.431
4442,2012-06-01,6629.0,114.563,7296.0,77.76
4443,2012-06-01,6851.0,178.422,7498.0,71.211
4444,2012-06-01,11486.0,385.187,12559.0,45.78
4445,2012-06-01,47670.0,2539.698,52661.0,317.196
4446,2012-06-01,0.0,0.0,0.0,104.01
4447,2012-06-01,5439.0,323.422,6674.0,559.009
4448,2012-06-01,3494.0,210.052,6778.0,315.451
4449,2012-06-01,10496.0,398.709,13354.0,83.847
4450,2012-06-01,1021.0,8.809,1396.0,0.347
4451,2012-06-01,0.0,283.486,0.0,525.512
4452,2012-06-01,101378.0,6007.688,119672.0,3346.077
4453,2012-06-01,1598.0,3.064,1790.0,22.606
4454,2012-06-01,4394.0,96.833,5080.0,227.082
4455,2012-06-01,0.0,368.151,0.0,418.964
4456,2012-06-01,37915.0,2036.16,51526.0,978.332
4457,2012-06-01,3848.0,0.0,5293.0,0.0
4458,2012-06-01,516.0,0.138,629.0,0.465
4459,2012-06-01,16482.0,36.353,18822.0,384.227
4460,2012-06-01,0.0,0.0,0.0,33.03
4461,2012-06-01,0.0,0.0,0.0,13.41
4462,2012-06-01,0.0,0.0,0.0,91.025
4463,2012-06-01,0.0,0.0,0.0,1.649
4464,2012-06-01,0.0,1731.411,0.0,0.0
4465,2012-06-01,9194.0,528.929,14020.0,93.132
4466,2012-06-01,4113.0,497.149,4404.0,261.756
4467,2012-06-01,2112.0,4.826,3131.0,6.102
4468,2012-06-01,13155.0,9.906,15262.0,10.065
4469,2012-06-01,21455.0,0.0,24235.0,0.0
4470,2012-06-01,35095.0,48.713,35287.0,32.645
4471,2012-06-01,1920.0,1.676,1960.0,23.414
4472,2012-06-01,482.0,0.0,889.0,5.03
4473,2012-06-01,2124.0,0.0,2238.0,0.0
4474,2012-06-01,609.0,0.281,1007.0,0.076
4475,2012-06-01,2761.0,80.691,4419.0,96.317
4476,2012-06-01,17475.0,659.021,20590.0,379.185
